"x"
100
133.333333333333
0
33.3333333333333
66.6666666666667
300
Inf
60
80
50
150
500
200
75
400
250
700
125
350
166.666666666667
25
600
40
800
120
233.333333333333
14.2857142857143
140
266.666666666667
28.5714285714286
20
57.1428571428571
16.6666666666667
42.8571428571429
160
180
37.5
71.4285714285714
83.3333333333333
12.5
10
175
62.5
85.7142857142857
116.666666666667
225
900
87.5
114.285714285714
70
11.1111111111111
450
1000
55.5555555555556
30
22.2222222222222
220
45.4545454545455
63.6363636363636
58.3333333333333
44.4444444444444
36.3636363636364
53.8461538461538
46.1538461538462
77.7777777777778
90
183.333333333333
72.7272727272727
110
61.5384615384615
137.5
81.8181818181818
109.090909090909
366.666666666667
333.333333333333
144.444444444444
111.111111111111
157.142857142857
76.4705882352941
58.8235294117647
216.666666666667
112.5
9.09090909090909
142.857142857143
88.8888888888889
90.9090909090909
475
54.5454545454545
275
260
128.571428571429
76.9230769230769
122.222222222222
433.333333333333
64.2857142857143
130
155.555555555556
126.666666666667
550
27.2727272727273
92.3076923076923
41.6666666666667
35.7142857142857
18.1818181818182
91.6666666666667
1100
23.0769230769231
240
NA
52.9411764705882
325
187.5
121.428571428571
38.4615384615385
185.714285714286
171.428571428571
312.5
78.9473684210526
84.6153846153846
118.181818181818
73.3333333333333
108.333333333333
136.363636363636
94.4444444444444
69.2307692307692
92.8571428571429
36.8421052631579
130.769230769231
153.846153846154
78.5714285714286
21.4285714285714
154.545454545455
26.6666666666667
214.285714285714
162.5
30.7692307692308
15.3846153846154
81.25
127.272727272727
46.6666666666667
228.571428571429
